,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
0,53.8280122090671,53.79611562818375,53.76050130925239,53.54429899276292,53.24107779762364,53.209562500254734,53.156347733141196,53.041758889461114,52.34781821403275,43.17517770486917,39.8441400440236,39.67375120335142,39.61154707957867,26.672982856893313,26.579753617383187,26.469429308223287,25.937542319161366,25.289070660626532,25.168790593258855,25.078007442878395,24.905111716279276,23.814469119165157,13.138538561052696,9.870316574121142,9.554146241488187,9.472258691438038,23.676727848236595,23.647966459178416,23.598511617815277,23.46351299585139,23.192427645204898,23.107014058966925,23.064277488660213,22.99068161797104,22.733058155433913,20.54615824522385,19.592019427825864,19.51079064298445,19.487874466484406,42.33876728281858,42.220760430873504,42.006678201538776,41.269629995532746,39.30671452991275,38.69019445809462,38.35450782939145,37.870796757160846,36.32223464509238,25.15007321787897,21.51985774676529,21.226989269617697,21.114660319670143,41.79808590771569,41.75319301858755,41.703491867936286,41.459073174139675,41.13944679212235,41.095854945496164,41.02369263642557,40.883191747169775,40.21780557998364,34.46659984038739,32.043728561780654,31.857932000538817,31.777821790869837,22.640778754578015,22.529119751385863,22.400328755312017,21.899081823265902,21.30478677497979,21.17867379566132,21.071690978724586,20.882651206971744,19.976469881601396,14.237832757596385,12.224097697616704,11.966414266065046,11.878374553404962,65.66848464750704,65.63007360691265,65.56886523743556,65.41822259390156,65.1494255485287,65.05922999823403,65.00516752403338,64.91688173739684,64.65172680231167,63.068264083079114,62.30611426091321,62.21890271979267,62.187925116500786,70.27210243095311,70.1256309285346,69.88294504141707,69.1750341169173,67.55372246980141,66.98886904458041,66.63532193090109,66.14065565986265,64.81892778617315,58.216349441684095,55.69780877773514,55.41169683709344,55.284333737580994
1,53.830566263430676,53.79934469470039,53.76455107313913,53.55244057363961,53.2542071418334,53.22345462641202,53.1715233390816,53.0595349462888,52.37631895778344,43.23356561970355,39.9061160403642,39.73676191038323,39.67538327806471,26.677195496267323,26.585781219966243,26.477600317049735,25.95280244062178,25.310393090650646,25.191567648504897,25.10220964497701,24.931785236861234,23.84766183969334,13.08509302476603,9.778001329510746,9.458506389319027,9.376576210675879,23.680656881044722,23.65245694065002,23.603998294024944,23.4712708185277,23.203516376964576,23.119249123488377,23.077292424061607,23.004971652923338,22.75077941199909,20.570087436850606,19.616791699415693,19.535862897036594,19.513271889770767,42.34624246225129,42.230545158938035,42.020362745227885,41.29267058428227,39.34159947471034,38.72825296475579,38.39539752919097,37.91467402558527,36.36684630422367,25.068565420279413,21.391980439276054,21.096933215156465,20.984537700055068,41.80359032775602,41.76020160150927,41.71225996066328,41.475446581585466,41.165012859164534,41.12300439914488,41.05345335251453,40.917824682828865,40.27067234394138,34.60988226878094,32.22145958280329,32.039463057594055,31.961492789981442,22.650113873494917,22.54200735286925,22.41730470415662,21.9288555530564,21.34759949960526,21.224691393466188,21.120742627206226,20.936796067481815,20.047702634306127,14.34868990436565,12.344780080829072,12.089039708621227,12.002365953431509,65.6768626292208,65.63968833291074,65.58047407954395,65.43423209966471,65.17210096502859,65.0843113701238,65.03192151256543,64.94628478794556,64.68797370080647,63.12943635457205,62.37828780959821,62.29270046667386,62.262580029278375,70.28998367046727,70.14821075301217,69.91292271668942,69.22277487287624,67.63205590333308,67.07791630548289,66.73203838050891,66.2471233354766,64.94431963324409,58.371211096058126,55.862318265145106,55.57882901327135,55.45339509626605
2,53.831575566101236,53.801367189719805,53.76796706410314,53.56426766540518,53.27753057237271,53.24835076568996,53.1992637846117,53.093575313297535,52.443898709175166,43.60727487059606,40.37213737184984,40.20830240428509,40.14950860536106,26.67955238388219,26.59133320597758,26.48742360309518,25.981293451320987,25.359020576217524,25.24448735985448,25.159063264003123,24.99637104844642,23.950925139080436,13.351452573393122,10.0566958000239,9.737019038316477,9.65570965633355,23.682005576927594,23.654688307414965,23.608074769387667,23.480405153914127,23.221982940357574,23.140790557909042,23.10077200558946,23.031941960417925,22.789350428158585,20.67985602826362,19.753120639237608,19.67461166749569,19.653058057887122,42.35034873450941,42.23876515663704,42.03673988194506,41.33464587883143,39.43792234646955,38.84036973032522,38.51822505622394,38.05235949842611,36.54218969756967,25.329382658860084,21.65857293259844,21.365147674256484,21.254196962659726,41.81446965845664,41.77451232599681,41.7306832455937,41.51373919690771,41.22891389293646,41.19090673352846,41.12816566692073,41.00588126820533,40.417012590375236,35.16908165163039,32.9449086729197,32.77696558540631,32.70570283863628,22.670131021317193,22.57070132081375,22.456478314957494,22.006513395965236,21.46878089089442,21.355801727061134,21.2609507847773,21.093215061493748,20.273133384173303,14.897244725845844,12.985691425562687,12.741523213855505,12.65946392364063,65.69450283922399,65.6602281222133,65.60595057356753,65.47174914715492,65.23021069501378,65.14957346469136,65.10190920122564,65.02411454770002,64.78846878809335,63.34481175332848,62.64651465974432,62.56741422020088,62.5400085989609,70.32986573520576,70.1995886996948,69.98384416572455,69.34799490288023,67.87067734039496,67.3559170341841,67.03654480790486,66.58819720692661,65.37460614446051,59.14480154724202,56.75502614686845,56.48658232579899,56.36869942192655
3,53.84051907703915,53.81067476536323,53.77722487033283,53.57180413947236,53.2820624021477,53.25211825360217,53.20139759640012,53.09155714976473,52.4188497576572,43.3930380090259,40.115291980289065,39.94867386739083,39.888241559472974,26.69461902595063,26.60634323260816,26.50131986170911,25.98887492769171,25.36042947175117,25.244039451988677,25.156224136705596,24.988019227956823,23.915059443847092,13.26061257884589,9.997266062733438,9.682339071571313,9.601361394998374,23.69851617713669,23.671446309739007,23.62460021393395,23.49557060159771,23.234255167750227,23.15197448388591,23.110886026128334,23.039772979488337,22.788845988089527,20.630613386230817,19.68888982343616,19.609087989620093,19.586757023582255,42.380614084886815,42.26883095685474,42.06453754124932,41.35362298886864,39.44213799365253,38.841858805447565,38.515220940892945,38.0421589738593,36.51523609507895,25.35595103837503,21.730463492120165,21.43965885815839,21.32862697103306,41.81131621968822,41.76907477883911,41.722147270501836,41.488762431437614,41.181928958530264,41.140342239952716,41.071296042214094,40.93612644290063,40.28902297769943,34.615046614090694,32.22463421857391,32.04263787901363,31.96461026886618,22.662042481964033,22.555772694030107,22.432595979102185,21.94766559380766,21.369619300319478,21.247243542138435,21.14345282675665,20.959084160190702,20.065912150138903,14.334082420115132,12.320442825564072,12.063603344162807,11.97638418217626,65.68835122081256,65.65200835872233,65.59373974167386,65.44912233613414,65.18900339736378,65.10183430490856,65.04968545753405,64.96413139817399,64.70523372850525,63.139889396001536,62.38650006713566,62.300757686423815,62.27051539474255,70.31335197821755,70.17392001703703,69.94128244996361,69.2557955743716,67.67167660182105,67.12020269884239,66.7752383887261,66.29040093155925,64.98501509815289,58.38664206077829,55.86933972252854,55.585033305711725,55.458981635494844
4,53.8165565273804,53.7856705153227,53.75217926738019,53.55166653263112,53.27077426555794,53.24248307601587,53.19545996059192,53.09551256341132,52.484990301789814,44.14813726616447,41.045297788325456,40.887026296799434,40.830334712154155,26.65422600590281,26.56520891045609,26.461967733022618,25.965392008669482,25.354185948825695,25.242092845707834,25.15942376077402,25.003978527474587,24.006301457554233,13.738072076931127,10.459432303393847,10.135693127530615,10.053082395150923,23.654909362903982,23.626969304394112,23.580384824120472,23.454645919817086,23.202046419351454,23.12252859890879,23.083804566029457,23.018025473377847,22.788299264439164,20.78710176444156,19.89617542077518,19.820013778022133,19.79939011707025,42.30121286469794,42.18861261876478,41.9882109030324,41.298867141997356,39.43833725657417,38.84711057738435,38.53063077122565,38.075226965491616,36.60051673049721,25.54460714353288,21.865651488419445,21.569329079670197,21.45753986243495,41.81497167011497,41.77735694743615,41.73682076504377,41.538899697869184,41.27998154272735,41.245877283953405,41.19011301915437,41.08251035816877,40.56513416023838,35.90154869235397,33.899465558657596,33.74841078094025,33.68458407143547,22.67396082775581,22.58126393187365,22.476236165717328,22.06581022979262,21.574634690441997,21.471983012230382,21.386738525794257,21.237561626084933,20.505982428402298,15.610130336244952,13.826005813915371,13.595443986455855,13.518017481953596,65.69670215063545,65.66440987283481,65.61429979126012,65.49174669658709,65.27226705927656,65.19901093464757,65.15623539305773,65.08714501298782,64.87894336518107,63.59381920097279,62.96566435494531,62.89435393622673,62.87001536402196,70.33921142630952,70.21780919539246,70.01957283049124,69.43945313946209,68.09013772621442,67.61738352003269,67.32613985954603,66.9189669146127,65.81521203321401,60.07685514471762,57.8467017141157,57.59538636560465,57.48549834737739
5,53.84937245614712,53.82155494725952,53.79053564571823,53.599889983746834,53.32926761678256,53.301543530327926,53.25458689166818,53.15296529875379,52.525070515269924,43.934167487853315,40.765250363648065,40.60378627925602,40.54544717622816,26.70965877541783,26.626824972075646,26.528244183705585,26.04331863404199,25.441534816648083,25.33011109435425,25.24625292511357,25.085641731799946,24.047662138614886,13.451345873851807,10.131435924364816,9.80746786396601,9.724581634878032,23.713549490772863,23.68811996200601,23.644337376156532,23.52331613420061,23.276506376509683,23.198506078339253,23.159732177186804,23.09264692287694,22.854933109491814,20.775617093383932,19.85631079327196,19.777971544640454,19.756370147423972,42.40987066986954,42.304755281693986,42.11240671985125,41.43712397150383,39.59707307459646,39.01315734360867,38.6954501895058,38.23297320630526,36.72456275697664,25.45456483251032,21.741324975177307,21.44300930936977,21.329744467590817,41.83263699836935,41.79572453795519,41.754924050368444,41.55131130244115,41.281897527785716,41.24578557067254,41.18580607840746,41.068314238673025,40.49934277400081,35.390449676194436,33.211401206063975,33.04622771053623,32.9757710715219,22.69874019708463,22.605183934353345,22.496706489760214,22.06513741467132,21.545071917346934,21.435259738388428,21.34240770721359,21.177365033247224,20.365857868679647,15.00964551028398,13.092186486924028,12.846123814042661,12.76304119996072,65.72227646959604,65.6902932051884,65.63921439709559,65.51181499994628,65.28083791800667,65.20333405843296,65.15722631976712,65.08156424462946,64.85116415521911,63.43069907434731,62.73984723253459,62.66125011634675,62.63392822462198,70.38666286190595,70.26374776394775,70.0581743283991,69.44635904918297,68.01299543835634,67.51045816966125,67.1963989720112,66.7529545276124,65.54579599907383,59.313425498090766,56.91027319551701,56.63919202439627,56.519750547568954
6,53.84523680397265,53.81676228825189,53.785034694233005,53.59013433013323,53.31432219245805,53.286097318170825,53.238359775957115,53.13508541849057,52.49796473729559,43.80975538121361,40.62332502473196,40.461539749535,40.40322412296167,26.70297660842574,26.6186904484206,26.518610882725554,26.027608747108427,25.421022416895664,25.30893767794439,25.224775979953197,25.06367449355451,24.025249047218804,13.482911032272115,10.20282293908464,9.884017742281465,9.802518585568794,23.70644284321364,23.68052742493934,23.63592352042898,23.51287674405749,23.262519998368262,23.183626202061802,23.144485426071284,23.0768200951728,22.83731514853575,20.74884553858449,19.82998036031496,19.75199094813145,19.73047224280939,42.39671177521894,42.28991821409818,42.0949272955713,41.41251324570798,39.56022439043661,38.97518347232553,38.657783765631216,38.19677322557763,36.69716360729055,25.540897684896215,21.88259237487005,21.58942512668361,21.47814222186065,41.82583733656242,41.78750652339539,41.745167327861736,41.53413929429504,41.25572885506215,41.21841016007477,41.15651453980569,41.03535246643725,40.44993494847179,35.21678170628696,32.995123833985545,32.82700825950609,32.75541036906823,22.687702199883145,22.59112420017243,22.479370545056213,22.036175908368374,21.504250163251776,21.392091814197236,21.297409219484347,21.129218421070938,20.30467074158082,14.889354911633763,12.96038133823265,12.713543832437736,12.630251173762566,65.71167998463434,65.67860426558147,65.62580743129206,65.49441966028606,65.25681277086919,65.17726035692536,65.12998870487874,65.05248175065604,64.81683253750423,63.36936876424816,62.66821708167303,62.588643912384356,62.560955277312544,70.36459610076231,70.23786623129786,70.02639079856085,69.39908500702431,67.93508149411389,67.42371832974021,67.10484117960797,66.65546490659723,65.43538339223846,59.158487922638166,56.74633423345581,56.47476378781591,56.355104489396304
7,53.81841411525473,53.785770393285986,53.74969976071529,53.532347877037225,53.22841265936883,53.19713096285564,53.144593651675486,53.03205839399586,52.35050502253812,43.286825652329505,39.97873095756521,39.809816331286946,39.74854092609984,26.65692904594398,26.562727043675174,26.452179836816544,25.921310660220918,25.273995006124256,25.15443966143377,25.064945827914652,24.89539513340417,23.82305693315321,13.209179565665059,9.92828582354072,9.609570678753919,9.52750083276697,23.65948366985099,23.630172221325232,23.58033337467689,23.445099479133628,23.174191987971724,23.0889871369902,23.046735014625714,22.974373362487388,22.721725157375772,20.56712609200508,19.623081423756112,19.542689472917843,19.520270760721488,42.30702159069147,42.1879216366153,41.973640957093956,41.23842499952075,39.27845161410223,38.66175684096622,38.3282089743252,37.84868942403477,36.311913735356,25.135653685828686,21.485965184052407,21.191922851440978,21.079787934460498,41.795955915335114,41.75184027455555,41.703478313333775,41.46704692609826,41.15861412030939,41.11694396229983,41.04828786956604,40.91519713135584,40.283880092866056,34.78349828006842,32.45770289703856,32.280172681672326,32.2041026551006,22.639547466473196,22.531076364336215,22.406894176374088,21.924637176699935,21.352687598707952,21.23192424462191,21.13022127500489,20.951277934722313,20.090022513233322,14.57024166967846,12.6174347712393,12.36715218973826,12.282139654943485,65.66624174065898,65.62865309953791,65.5693507065421,65.42407555035301,65.16523759869845,65.07861784482287,65.02712007132048,64.94341545395294,64.6922797636298,63.18295439342523,62.45423162407739,62.371054960240784,62.341830819099556,70.27013356273429,70.12802117817314,69.89416663241542,69.21352180921859,67.65218364180413,67.10801400500796,66.76940090437542,66.2965474397043,65.03062931535716,58.65454922299359,56.213532642960885,55.93699436601369,55.814603253167924
8,53.82533924490189,53.7939740166402,53.7592839528362,53.54858639822402,53.25340298305017,53.22322567008109,53.17252223756742,53.06352907591713,52.39813642826805,43.455557803625666,40.202676717815365,40.03784918217832,39.97851014108523,26.669545599918898,26.57868447538758,26.471911389237448,25.955489525521887,25.32488584142779,25.208797169752746,25.122167762688132,24.95745960451756,23.90787953420137,13.423075641410007,10.190979337426889,9.878072005475808,9.797955347829555,23.671705605254168,23.643509956357477,23.595412322431176,23.46427033039456,23.200296687915756,23.117505397213574,23.076628871538844,23.00643523890807,22.76004747054892,20.63973698311193,19.71331219514316,19.634930461701103,19.61323555684042,42.33131061945427,42.21653745240082,42.009405861667744,41.29458788480018,39.37944277355554,38.77884899749059,38.45512308901871,37.98866602025578,36.48633588835409,25.465923854650462,21.875886552439226,21.588395777492604,21.479170773665306,41.802531887249394,41.75988609292856,41.713092506922955,41.48260899939607,41.181376421279836,41.140950105308384,41.074309113113415,40.94468434245485,40.32517697954933,34.873688507366296,32.57486346255769,32.400751946016165,32.326630503371916,22.65060245452061,22.545337839218412,22.424663126622555,21.952874397654757,21.392525357273403,21.274644177956546,21.175609862487676,21.000782460839996,20.15326584398078,14.668439670737174,12.728715832742408,12.481034707358454,12.397345643865162,65.67613613644482,65.63975571421345,65.58218007127147,65.44050142567681,65.1869438125689,65.10234597133874,65.0522368214625,64.97058541068768,64.72439396349793,63.23209721185919,62.513365372481644,62.431866950402934,62.40341720943773,70.29139977246605,70.15360564834448,69.92618612259726,69.26063779842079,67.72661111264551,67.19373352580033,66.8631032955697,66.40043117253863,65.15585175419169,58.831462564196556,56.413143487271476,56.140865446356244,56.02077044608706
9,53.83500104775267,53.80420390988215,53.76978624103232,53.56074841863054,53.26648155447244,53.235862869175556,53.18405075419396,53.07243004158017,52.395110548037806,43.399763665595636,40.10876722507975,39.939718782247645,39.8778424122376,26.68456786656603,26.59403131911043,26.4865909908706,25.966808881123214,25.329477250066788,25.21097239210648,25.121297667380777,24.950387168320997,23.868515639038883,13.197178311888525,9.899164416733845,9.578262003547374,9.494998245780092,23.68885181863091,23.660954606296695,23.612962220055024,23.481624223933338,23.21710193263902,23.133477836611384,23.09154364716492,23.019260487484313,22.765872914637455,20.605687146914917,19.65730434782358,19.576182827858972,19.553321707090507,42.361598671266265,42.246805903033355,42.03797666505378,41.316082227585696,39.383742867344964,38.77329020905211,38.43977160445817,37.95787797290761,36.40979431448355,25.17375917108705,21.49898058264232,21.201502476073408,21.08735064042135,41.80799155861575,41.765119027999354,41.717627773506614,41.48375062185514,41.176822487777535,41.13496069350165,41.06553191788129,40.93025563242949,40.28770118479393,34.69691520373357,32.32745114391311,32.145453543455076,32.0668598974967,22.65683861744392,22.549614536894218,22.425628125888,21.941015770899245,21.363487312890822,21.240738977370018,21.136429924387574,20.951959561754016,20.06404366225918,14.396410735550267,12.392204539886409,12.134700101366846,12.046632889988983,65.68383843634128,65.647008265603,65.58827982404642,65.44333108402301,65.18384178274863,65.09655268945001,65.04417099936923,64.95854532539681,64.7008474734423,63.153638649563256,62.40510929583843,62.31923260012806,62.28877688105504,70.304068963946,70.16323267568958,69.92920279845873,69.24355691332053,67.66508994210037,67.11266315756802,66.76604639340054,66.27990722124878,64.9763019978251,58.426687665526686,55.91597163161361,55.6300932230997,55.50283769759837
